"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
2f46c0b5-07a5-439b-8ea0-a2ca1de24966,"#N/A",2c3375fa-6a2b-40bc-96bb-1333f722dcde,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2f53f145-8a51-4762-89ea-d7c65257384c,"#N/A",9caefd6d-a749-4fef-a6af-82603411298c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
2f595977-d80f-45b4-b466-c25fd8164363,"#N/A",b932c315-d9a1-48a1-a2df-558ce473fbb3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2f72204e-5ee5-453c-b8de-946dc09d54cf,"#N/A",d4b1fb81-5bb6-42ad-a333-dbee2cbc2c0c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
2f734af7-6ff1-463b-82d2-5419377347ea,"#N/A",2a3c5d2c-5952-4630-8cbc-da62c4338586,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2f9f6325-eef5-44ad-9da6-0d885b8a4411,"#N/A",9b91d6c3-2d32-4032-b1eb-defbb90d9ee0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2f9ffefc-7aad-442d-9850-0485e8ca9047,"#N/A",94edc27c-492f-4c59-a700-888a9fc4dc53,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2fb395df-ce76-4782-b24a-a8e47b2ac7ac,"#N/A",c48f1ca1-8552-4ee1-b8e3-9bbad2111e17,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2fc0625d-2d88-4f81-96c4-4f6e81e03fc6,"#N/A",410351ba-cc86-4bd8-bf3f-9b79c4fda4e7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2fc98cfd-a2a0-4f2e-a3a3-239b0e0c55a7,"#N/A",1d20c78f-c9ba-4d72-93e8-8e5f10ab3f2f,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2fde0326-6a9d-4f0a-af1a-f54d6e849ac6,"#N/A",d7674f01-9a42-45cb-a044-682259280c37,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2fe22c47-a9b9-4fbd-bfe4-03d79c0d3f36,"#N/A",819f1fab-be82-4354-a3e6-422684d35277,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2fecb197-c1d7-4f4d-ac74-a8a5b177cb4d,"#N/A",ec332393-3080-4d33-9cf1-2cf3d3eb26c0,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2ff60c0b-37ab-437c-9c2b-01e867fc2066,"#N/A",226034df-14e8-4c54-8713-7229bdbffd50,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2ff6cf8b-9653-4f63-a345-4b8a33b1a81f,"#N/A",9cf00326-a5b1-4390-8317-c2bda5cb22a7,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4640.0,580.0,"#N/A"
2ffeca86-9239-4ad0-b368-e8b18d7764e6,"#N/A",95839b9b-628f-4570-808d-082eee0e935c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
302db882-4197-449f-8154-d219c7e0beb6,"#N/A",03d40302-d3af-4fdc-a35c-f7becda1ec71,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
30420d1e-0b4a-49f3-b0fc-9029ce0f3413,"#N/A",29ae2412-c410-4b35-a78b-ed5504841959,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
30583bd4-91bc-4fc9-a368-b1cc646f6ec0,"#N/A",26124298-74df-40d9-bf1b-b156b94a905b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
3060dcfb-3265-4b94-9c84-0295f5c3a74f,"#N/A",ad006fec-c729-43d5-a6af-a63525964bee,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
3068d22e-a97d-4a19-92b4-7d3a5b487f69,"#N/A",fe5b04d1-e978-4680-b822-79f81dadc4a8,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3081fe00-16b1-4fa8-b250-1874ca46db87,"#N/A",62baf5f2-6533-4f51-8660-f387ac5a571c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
3084fc7d-d4cb-4df4-8b41-49c89f86f751,"#N/A",f799ed75-a76a-4eef-86ef-1574e045b615,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
308634e8-bddd-4ff4-8e0e-2ac910ee90a7,"#N/A",7491a023-4f69-48c9-9a04-ada31f081531,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
30989437-dfe5-423b-b26f-36b04569d5f9,"#N/A",f51bd3f8-09c7-4cd1-bf08-6d20fdbbb8ea,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
30a87223-bcd1-43bf-b9be-b5b09f1caec4,"#N/A",bf781074-7c6b-42c5-a83a-a5629e5c9769,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
30b4088f-8289-4d0c-85ed-658d9a7a134f,"#N/A",fcf59aaf-08cc-4f4c-ae22-baaa8021df7d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
30b922b5-db74-43be-a1e0-8dced4be547e,"#N/A",24030cf3-c01f-498f-9acb-8cb5671045d6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
30d1b445-787d-470a-979c-9cb00f70bdb4,"#N/A",cae3688a-94e1-446f-b6b8-2a9db4f0793d,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
30d890de-990b-4f52-961e-cf23c811fb79,"#N/A",011d3635-01c6-40b7-8982-a316fededa12,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
30ddccb8-b476-40ff-9d30-5d74fbce0cab,"#N/A",aab075a1-a348-472e-9fb4-fddba5b789c7,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
30dee571-ca29-4b1c-b4e8-1a2c62c063b0,"#N/A",30ea9d4d-f8ff-44bf-a10c-229100d9f128,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
30f17454-060d-4409-a40f-2c236d3be2bc,"#N/A",51c06b22-bdae-45b6-aa4c-a93cc5472582,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
30f5f462-2973-4f1c-8aad-f4163447959d,"#N/A",398d3043-fbcb-4903-a340-cf41c28724c3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
30f953bb-9466-4088-8199-592defb8f8cb,"#N/A",f7936f25-ef69-4d22-aeda-c500b9b215e0,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
31157bfa-80cf-4c7f-a0d4-5bda22c8742c,"#N/A",03c0c384-9f23-4cfb-acd6-37903b2fb88f,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
3115ee12-36d4-46c7-830b-a7b5dac45827,"#N/A",94852555-e72b-428f-a4d5-11d5d503d7f7,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
31164960-4720-49ca-ad79-6df3eb454695,"#N/A",a3d41adf-0f0d-43fe-8244-d8c292c1a997,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
31177dfb-ae9b-455c-9c21-96bc1aa0e363,"#N/A",07c87308-cc1c-4a5b-926f-eeda9d866c2b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
312d6fe9-33c4-4200-9373-4f578cc47332,"#N/A",c3ad1767-b476-4905-9634-aa062180ac69,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
313fd7e5-43bf-4c1d-aea0-e2b46dbceb6f,"#N/A",3da34edd-ce29-4ba6-ab0c-d0fa05525559,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
3140530c-abd3-4468-8390-510442f890c8,"#N/A",a30da0b1-7632-4330-89e8-d9a3499eb713,22.0,"#N/A","#N/A","#N/A","#N/A","#N/A",8800.0,400.0,"#N/A"
3175654a-194a-497a-8838-1e010545c2e5,"#N/A",1da6354d-7e35-4b12-b97c-8b1a4a811a29,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
3190dc54-86ac-493d-b028-42d334c89205,"#N/A",191e0fab-e087-4cdc-b845-c74ca185dda1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
319dae93-b057-47ca-97ce-15c5ccceb3d8,"#N/A",176f4a45-0cf3-43a5-a44b-d90795e8de0b,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
31aaaabc-1b6c-41e7-bc80-2446c134f9a1,"#N/A",8c2a0052-163b-4c51-8bbb-b89f968f93b4,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
31b55085-d447-4b62-adcc-64f73a982cb7,"#N/A",c4350782-22ff-4bec-af7c-56df03ce7b34,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
31bd74ee-bef5-4fa9-88a2-a32791c93a31,"#N/A",17f8188d-ff13-479e-b0d8-f0a8a4c64d05,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
31be740a-4795-4af3-aa26-1eb28d011209,"#N/A",bfd1cf3e-ae4f-4b0d-bedb-c2c16bf285ff,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
31c59757-5af5-495c-9801-85cf2e6b9332,"#N/A",8c22bd7e-b6d7-411d-98e3-af17a019f00d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
31d1162a-fd1d-4380-ada6-1c6d89940c2a,"#N/A",2322d179-84b2-483b-bff2-8e9bb2542fee,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
31d81ee4-d38f-4474-828d-4c9bc7ba3033,"#N/A",a30da0b1-7632-4330-89e8-d9a3499eb713,28.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22400.0,800.0,"#N/A"
31ff0e54-ce70-4eb1-a98b-e7ad5563f8ec,"#N/A",1a092de7-9c86-4df2-815b-dfa1e0a5c46e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
320f415c-b5a2-4a8c-8f70-a740c4a4dd8f,"#N/A",1da6354d-7e35-4b12-b97c-8b1a4a811a29,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
32344263-d59d-4db2-adf6-ec00df5080b0,"#N/A",23c7b597-1248-4f1b-9f37-a5862a8829a8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
32417f96-f2db-4fd7-8f79-671c6528dd82,"#N/A",d5edb351-6286-43f6-becd-9b4da9099a56,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
325bdb21-1eb0-427b-854e-54490594bbed,"#N/A",19d46393-ee64-4ca0-8006-9d143aa168d2,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
325c4149-bcd2-4783-a7f6-098a074ae7fe,"#N/A",82a66434-365d-440f-94a6-73323c81e806,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
3262c963-752c-40ae-b0a2-a2955ae53072,"#N/A",0c109b82-2086-4011-b580-b50c9e334803,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
326995bd-ef41-499e-8cc6-b9923f607f18,"#N/A",866b3696-e4d7-4e02-8f53-58934230cba3,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
32883a9a-ad94-49c6-84b5-84486815b1c8,"#N/A",d4898917-5ce2-4f91-a540-4386ff1092a4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
3296fff5-9f97-4281-9a9f-7b7e9c9b9459,"#N/A",24c8c613-59bc-4ead-b952-47df65e3c4f3,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
32a55cf7-4249-4633-ae7e-19a3e1b1d685,"#N/A",d15df583-595b-4475-974c-f7326073653f,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
32abe174-85a7-41e9-b77b-d8342247c5a4,"#N/A",30117617-760d-44f1-9f70-a3a912ccbafa,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
32b0ed58-bc6c-4b89-bf63-f11535505cb3,"#N/A",9ee6caa2-6b4b-4d5f-b461-3c5dd0426510,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
32d2a2ba-1b50-4fbc-ad14-c3c2f81e800d,"#N/A",e7d43411-0942-4fce-a336-32c81949d0e3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
32d64618-0313-41d1-b65c-e5e00cb12e14,"#N/A",60bab494-da00-48f0-9fe0-c5c816c53ffc,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
32de4b03-ae8e-4991-a797-3a1014732570,"#N/A",aaab3ee6-1f4c-4950-b3c4-79641672c500,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
32e24624-0f4f-425a-9a4e-2345f0744d77,"#N/A",a3a00f30-7885-4ecd-90e9-466aa7ef7daa,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
330b409f-c17d-48f7-aa78-9362cdb51633,"#N/A",57f6aa17-0778-4e94-9337-1e34c6f444b8,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
331c00c0-da8a-4b6a-86c7-beedc53debc1,"#N/A",090630ba-384a-4267-bb6b-5ac7b789d4f9,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
33238a2b-903e-4607-ad43-22ab909f27a5,"#N/A",47b0934b-376b-4af6-a2a6-fd44525219fc,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
333a6366-0552-4e8a-ba85-109a5f36c8e3,"#N/A",2d9a4898-805e-48ea-9bcc-f20031477560,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
333bc470-0a09-4770-8444-03b750e54038,"#N/A",a175bf21-ce43-46f7-976b-45d210ec211f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
333c6fa8-d06e-4886-980a-ef27d3995ff9,"#N/A",02a04300-c80f-4555-9834-37c087cf9223,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
334002c3-9996-4526-b327-05df9ab41ca9,"#N/A",68d8a3ba-0148-41ef-8824-7150cc4ccdb4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
3356a75b-345d-4764-a1e9-a2d05a6e092f,"#N/A",1317a246-9ae6-42d0-ab92-5b0cd944d47b,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
336074b6-13b4-4aee-855f-75df6a22b5f2,"#N/A",2d15c5e9-c4f8-407e-b064-c7a82c4758bc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
338c9f0c-80c3-4d00-b0ea-5c805f7ce652,"#N/A",bcdf1819-8d8d-4e2c-9ff9-ac0418995114,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
33a77613-bc63-49e6-bdf2-f54c39153542,"#N/A",b37538c4-ad53-4c31-ac24-013c425f84ef,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
33a9010c-44e8-44f9-825a-ad0f6dfdd7db,"#N/A",5307837c-65e9-4641-a6a3-a6a67b1c4728,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
33b21f6c-8d50-4e26-853d-e6fef9f2dd26,"#N/A",2caee744-bbec-4d2a-9375-e9a861d488b8,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
33b2dda6-6065-44af-ac77-f07f1a72ab14,"#N/A",e290943c-a4b5-4882-95f2-e63fce68ca27,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
33be6a59-4dd4-42e2-b759-84f1bb6df670,"#N/A",b8e997aa-4df0-4f3c-8d4a-7672ed99cd38,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
33c081ae-1ae4-4710-83d0-1a44803d65be,"#N/A",5113e1c2-da58-4b72-93a4-7cfcf2524626,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
33d7fe51-752c-421a-a2b4-210d25951ae8,"#N/A",d30cdf2c-e8cf-40de-b51d-f31b2d5bd4ec,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
33de80b9-41ef-4114-a021-845af4db4b4a,"#N/A",4752b76c-d894-48ca-89cb-fef9faa7ec8f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
34036f89-a2c8-4f33-93fe-aa0b55b9173a,"#N/A",bccf54ce-1c7f-471e-9d0e-e60d004da080,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
340edb93-0abe-4585-bcfc-ebb0846426d2,"#N/A",ad8ebc52-a836-487d-a865-d41c1da626df,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
34169f0a-f766-46c1-8bc9-8e391f5fcd73,"#N/A",c3ad1767-b476-4905-9634-aa062180ac69,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
343a3f84-b27f-464d-baab-6556f892d501,"#N/A",2c221f38-f3e5-4b4a-9e9a-5a839aa9b2be,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3462ef05-a11f-490d-b1bf-7e133e8395d9,"#N/A",f9c3c35e-fa7e-4ff6-b910-7c8d5406f6f2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
346aa578-b9b8-4897-b506-b00f6f09e5d3,"#N/A",d5edb351-6286-43f6-becd-9b4da9099a56,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
348239b4-1ab3-4834-96d7-cb4e2df0b620,"#N/A",01d8b46d-6930-47f9-a216-d1382d97c68e,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
34a7546b-85da-4f9b-b59e-ae83f006bafb,"#N/A",e1b5107d-a6ed-481e-b13b-f3209e3fb304,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
34ba0a31-ef34-4ff8-8e55-c129743b4892,"#N/A",176f4a45-0cf3-43a5-a44b-d90795e8de0b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
34c1eca1-67c3-4975-b915-21984027221e,"#N/A",5a7abb49-bc5d-4f3e-9c99-abdc8b07c939,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
34c5d023-4ffe-496d-bc10-a5f18444accb,"#N/A",300dff39-c13a-47f2-bf69-c6d1edaeb2eb,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
34cb1165-a7e3-4dea-b33d-8da2769aa5eb,"#N/A",35253caa-ce13-49e0-8305-9df3ed30040c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
34cd43df-e959-4d92-924c-4203d075bb5b,"#N/A",5075be39-41fe-4d75-91db-94b9b119b5a5,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
34e34018-6ad3-48f8-ab16-8f9f5d56d113,"#N/A",342bedef-e6ce-4b2a-9012-918efff27f9b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
34ebceb2-5f3f-42f1-a641-5a0c57b0f87b,"#N/A",bd8e2349-feac-4038-9e90-7fc9c28dff73,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
350edf45-ae94-4ae5-9f05-f149736e7bdc,"#N/A",90fe7e46-93dd-497d-ad1d-8f17d97d9d15,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
351b2427-f3d0-448a-9e74-7cf360d57629,"#N/A",2b818700-d82e-4ca1-9d06-da0a80c67e08,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
3521a19c-b9e5-402c-aadf-04ef66475f56,"#N/A",876debc1-a240-4925-8ae9-089117c6b30d,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
35440111-7f0d-4815-a2aa-713b520e7e6e,"#N/A",19d46393-ee64-4ca0-8006-9d143aa168d2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
3544425f-e04e-4a47-938b-83613ca94b5f,"#N/A",c14b0090-b4d0-4330-ac5d-df93e263c69c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
3547c60e-4316-4427-9461-1a45306a4582,"#N/A",e74e28e2-1ec9-462a-b888-29babfc53769,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
354d4ee0-0064-46af-9c7a-a42cb7f6d1c7,"#N/A",5b2b2bba-f369-4c27-9d0f-d66e11b6a254,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
354e6648-30e5-46d3-ab5a-ba496ac300bb,"#N/A",7516f4bf-2e15-474e-a8a1-f532bf67ca36,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
35619f6f-801a-4c86-a106-926719938979,"#N/A",1a092de7-9c86-4df2-815b-dfa1e0a5c46e,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
35b024be-cc7a-4443-b580-506934e66268,"#N/A",352d84fc-4bab-4d82-81ad-9fded72290f7,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
35e46770-5f35-43f5-aa81-c4282e56a607,"#N/A",9924a3fb-e6a2-4765-9344-919387392aee,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
35e96e22-24e6-42eb-bfb1-5379e17c35d4,"#N/A",1edfdbb8-3005-47cf-a51d-9115ca3bea4d,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
35eee517-3782-44ee-b884-6e43154c2c4c,"#N/A",fc18c198-d1fc-4cd5-ad61-5e024336c2db,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
36056391-38bf-49e3-8dc4-493549cb555a,"#N/A",9cea360c-b2ab-4cf9-bb22-c38e8f1334c8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
360c5402-f89f-4911-821a-803a0c0f8f3a,"#N/A",70f5b363-3ead-4e12-8627-9a4b2a08355a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
360d268d-29db-4cc0-8a14-8f1e7b98cef6,"#N/A",540f0b63-2ca5-4ddf-b215-9552a76657b9,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
3618f38c-645f-4ee1-8e51-8801ac76e913,"#N/A",f45e2bbf-8aa3-45ef-ba20-a01e64ba962f,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
36246c4b-a0b4-4240-b3dc-74eaf23503ef,"#N/A",61a7f2b1-15f5-43f7-b3e2-d14781dcd094,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
3652ffeb-a3b3-40c2-b134-640b259ba366,"#N/A",e2d031ef-52bc-4476-9cff-7ec075822e98,50.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,50.0,"#N/A"
366e91e0-6c3c-4533-a6c0-1b75b38499e3,"#N/A",3795c7f8-811f-4d2b-80c4-e1ac03eacae6,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
3677950d-faab-4232-8ada-1cf71b6b12ae,"#N/A",007306dd-a56a-426e-8238-5697a316b7ee,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
367a1eee-0417-4500-944b-fadef90ae200,"#N/A",9924a3fb-e6a2-4765-9344-919387392aee,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
36a00de2-ce3d-4eca-90de-ea32ba3b6ce9,"#N/A",ba1cb015-dd9b-4e6c-a674-ce5666a5c135,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
36b3f592-105c-46c5-8b5c-19ebcc618383,"#N/A",878b5f90-6449-42cd-adcd-05ad6dfe50cc,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
36ccfb6b-7a53-4294-9980-abfbd7fb3605,"#N/A",7441f305-869a-4a87-9bc5-b045becfc00b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
36dfe115-7ac4-4f84-9b30-3c97abf11788,"#N/A",c14b0090-b4d0-4330-ac5d-df93e263c69c,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
36e356e7-bbd0-4533-abe0-24228833ee85,"#N/A",61575532-845d-4316-8899-50d37920a127,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
370748e2-c31b-4e54-9c8d-3e3617abcbc4,"#N/A",f49ba9c7-5c9b-4a7f-8d80-e601dcf95501,50.0,"#N/A","#N/A","#N/A","#N/A","#N/A",39950.0,799.0,"#N/A"
370d9dbd-3c1c-4e9a-8ce5-7fc7673bac10,"#N/A",410351ba-cc86-4bd8-bf3f-9b79c4fda4e7,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
